PERSON_ID,PLAYER_NAME,SEASON,ROUND_NUMBER,ROUND_PICK,OVERALL_PICK,DRAFT_TYPE,TEAM_ID_x,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION_x,ORGANIZATION,ORGANIZATION_TYPE,PLAYER_PROFILE_FLAG,Draft Year,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID_y,TEAM_ABBREVIATION_y,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,Unique_Teams_Played_For,Traded_Status,Custom_BPM
1629639,Tyler Herro,2019,1,13,13,Draft,1610612748,Miami,Heat,MIA,Kentucky,College/University,1,2019,1629639,2021-22,0,1610612748,MIA,22.0,66,10.0,2151.0,501,1122,0.447,175.0,439.0,0.399,190,219,0.868,32.0,297.0,329.0,263,44.0,8.0,174.0,95,1367,1,Not Traded,23.112287878787875
1630170,Devin Vassell,2020,1,11,11,Draft,1610612759,San Antonio,Spurs,SAS,Florida State,College/University,1,2020,1630170,2022-23,0,1610612759,SAS,22.0,38,32.0,1178.0,261,595,0.439,103.0,266.0,0.387,78,100,0.78,8.0,140.0,148.0,136,43.0,17.0,57.0,57,703,1,Not Traded,22.026815789473684
1630170,Devin Vassell,2020,1,11,11,Draft,1610612759,San Antonio,Spurs,SAS,Florida State,College/University,1,2020,1630170,2021-22,0,1610612759,SAS,21.0,71,32.0,1937.0,326,764,0.427,137.0,380.0,0.361,83,99,0.838,44.0,262.0,306.0,136,76.0,41.0,58.0,143,872,1,Not Traded,16.688140845070418
1630170,Devin Vassell,2020,1,11,11,Draft,1610612759,San Antonio,Spurs,SAS,Florida State,College/University,1,2020,1630170,2020-21,0,1610612759,SAS,20.0,62,7.0,1056.0,123,303,0.406,52.0,150.0,0.347,43,51,0.843,24.0,150.0,174.0,56,43.0,18.0,22.0,88,341,1,Not Traded,8.532080645161289
1630168,Onyeka Okongwu,2020,1,6,6,Draft,1610612737,Atlanta,Hawks,ATL,Southern California,College/University,1,2020,1630168,2024-25,0,1610612737,ATL,24.0,67,33.0,1824.0,347,608,0.571,40.0,122.0,0.328,141,187,0.754,201.0,385.0,586.0,151,62.0,63.0,74.0,170,875,1,Not Traded,21.803477611940295
1630168,Onyeka Okongwu,2020,1,6,6,Draft,1610612737,Atlanta,Hawks,ATL,Southern California,College/University,1,2020,1630168,2023-24,0,1610612737,ATL,23.0,55,8.0,1405.0,223,365,0.611,23.0,69.0,0.333,92,116,0.793,145.0,231.0,376.0,74,26.0,60.0,45.0,162,561,1,Not Traded,16.613818181818182
1630168,Onyeka Okongwu,2020,1,6,6,Draft,1610612737,Atlanta,Hawks,ATL,Southern California,College/University,1,2020,1630168,2022-23,0,1610612737,ATL,22.0,80,18.0,1849.0,317,497,0.638,4.0,13.0,0.308,153,196,0.781,217.0,359.0,576.0,81,56.0,107.0,81.0,251,791,1,Not Traded,16.89615
1630168,Onyeka Okongwu,2020,1,6,6,Draft,1610612737,Atlanta,Hawks,ATL,Southern California,College/University,1,2020,1630168,2021-22,0,1610612737,ATL,21.0,48,6.0,992.0,156,226,0.69,0.0,0.0,0.0,80,110,0.727,115.0,168.0,283.0,53,31.0,60.0,44.0,149,392,1,Not Traded,14.079583333333332
1630168,Onyeka Okongwu,2020,1,6,6,Draft,1610612737,Atlanta,Hawks,ATL,Southern California,College/University,1,2020,1630168,2020-21,0,1610612737,ATL,20.0,50,4.0,601.0,96,149,0.644,0.0,3.0,0.0,36,57,0.632,62.0,101.0,163.0,18,23.0,33.0,29.0,100,228,1,Not Traded,7.60284
1630171,Isaac Okoro,2020,1,5,5,Draft,1610612739,Cleveland,Cavaliers,CLE,Auburn,College/University,1,2020,1630171,2024-25,0,1610612739,CLE,24.0,49,21.0,914.0,101,223,0.453,49.0,131.0,0.374,32,45,0.711,41.0,65.0,106.0,62,27.0,16.0,21.0,93,283,1,Not Traded,7.94204081632653
1630171,Isaac Okoro,2020,1,5,5,Draft,1610612739,Cleveland,Cavaliers,CLE,Auburn,College/University,1,2020,1630171,2023-24,0,1610612739,CLE,23.0,69,42.0,1887.0,235,480,0.49,84.0,215.0,0.391,93,137,0.679,67.0,139.0,206.0,132,57.0,34.0,54.0,140,647,1,Not Traded,12.444855072463767
1630171,Isaac Okoro,2020,1,5,5,Draft,1610612739,Cleveland,Cavaliers,CLE,Auburn,College/University,1,2020,1630171,2022-23,0,1610612739,CLE,22.0,76,46.0,1653.0,175,354,0.494,62.0,171.0,0.363,78,103,0.757,52.0,135.0,187.0,87,56.0,30.0,42.0,158,490,1,Not Traded,8.906052631578948
1630171,Isaac Okoro,2020,1,5,5,Draft,1610612739,Cleveland,Cavaliers,CLE,Auburn,College/University,1,2020,1630171,2021-22,0,1610612739,CLE,21.0,67,61.0,1981.0,207,431,0.48,55.0,157.0,0.35,119,155,0.768,72.0,129.0,201.0,121,56.0,22.0,58.0,164,588,1,Not Traded,11.442059701492537
1630171,Isaac Okoro,2020,1,5,5,Draft,1610612739,Cleveland,Cavaliers,CLE,Auburn,College/University,1,2020,1630171,2020-21,0,1610612739,CLE,20.0,67,67.0,2173.0,235,559,0.42,62.0,214.0,0.29,114,157,0.726,68.0,138.0,206.0,128,62.0,24.0,86.0,185,646,1,Not Traded,11.966074626865671
1630172,Patrick Williams,2020,1,4,4,Draft,1610612741,Chicago,Bulls,CHI,Florida State,College/University,1,2020,1630172,2024-25,0,1610612741,CHI,23.0,55,35.0,1392.0,172,451,0.381,81.0,236.0,0.343,56,78,0.718,40.0,172.0,212.0,110,41.0,31.0,73.0,79,481,1,Not Traded,12.497472727272728
1630172,Patrick Williams,2020,1,4,4,Draft,1610612741,Chicago,Bulls,CHI,Florida State,College/University,1,2020,1630172,2023-24,0,1610612741,CHI,22.0,43,30.0,1174.0,159,359,0.443,59.0,148.0,0.399,52,66,0.788,46.0,120.0,166.0,66,40.0,33.0,57.0,87,429,1,Not Traded,13.602186046511628
1630172,Patrick Williams,2020,1,4,4,Draft,1610612741,Chicago,Bulls,CHI,Florida State,College/University,1,2020,1630172,2022-23,0,1610612741,CHI,21.0,82,65.0,2323.0,314,677,0.464,115.0,277.0,0.415,90,105,0.857,78.0,249.0,327.0,100,72.0,70.0,101.0,147,833,1,Not Traded,13.921036585365853
1630172,Patrick Williams,2020,1,4,4,Draft,1610612741,Chicago,Bulls,CHI,Florida State,College/University,1,2020,1630172,2021-22,0,1610612741,CHI,20.0,17,9.0,422.0,54,102,0.529,15.0,29.0,0.517,30,41,0.732,17.0,52.0,69.0,15,9.0,9.0,16.0,28,153,1,Not Traded,12.226117647058821
1630172,Patrick Williams,2020,1,4,4,Draft,1610612741,Chicago,Bulls,CHI,Florida State,College/University,1,2020,1630172,2020-21,0,1610612741,CHI,19.0,71,71.0,1983.0,255,528,0.483,54.0,138.0,0.391,91,125,0.728,66.0,261.0,327.0,99,64.0,46.0,98.0,126,655,1,Not Traded,13.460056338028169
1630163,LaMelo Ball,2020,1,3,3,Draft,1610612766,Charlotte,Hornets,CHA,Illawarra (Australia),Other Team/Club,1,2020,1630163,2024-25,0,1610612766,CHA,23.0,47,47.0,1505.0,406,1003,0.405,179.0,528.0,0.339,193,229,0.843,47.0,185.0,232.0,346,54.0,13.0,167.0,157,1184,1,Not Traded,28.15936170212766
1630163,LaMelo Ball,2020,1,3,3,Draft,1610612766,Charlotte,Hornets,CHA,Illawarra (Australia),Other Team/Club,1,2020,1630163,2023-24,0,1610612766,CHA,22.0,22,22.0,711.0,183,423,0.433,70.0,197.0,0.355,90,104,0.865,29.0,84.0,113.0,176,40.0,4.0,83.0,79,526,1,Not Traded,28.11377272727273
1630163,LaMelo Ball,2020,1,3,3,Draft,1610612766,Charlotte,Hornets,CHA,Illawarra (Australia),Other Team/Club,1,2020,1630163,2022-23,0,1610612766,CHA,21.0,36,36.0,1268.0,296,721,0.411,144.0,383.0,0.376,102,122,0.836,42.0,189.0,231.0,304,46.0,11.0,129.0,118,838,1,Not Traded,28.830805555555553
1630163,LaMelo Ball,2020,1,3,3,Draft,1610612766,Charlotte,Hornets,CHA,Illawarra (Australia),Other Team/Club,1,2020,1630163,2021-22,0,1610612766,CHA,20.0,75,75.0,2422.0,538,1254,0.429,220.0,565.0,0.389,212,243,0.872,108.0,393.0,501.0,571,119.0,30.0,245.0,237,1508,1,Not Traded,26.781626666666668
1630163,LaMelo Ball,2020,1,3,3,Draft,1610612766,Charlotte,Hornets,CHA,Illawarra (Australia),Other Team/Club,1,2020,1630163,2020-21,0,1610612766,CHA,19.0,51,31.0,1469.0,293,672,0.436,92.0,261.0,0.352,125,165,0.758,63.0,239.0,302.0,313,81.0,18.0,145.0,136,803,1,Not Traded,21.945156862745097
1630162,Anthony Edwards,2020,1,1,1,Draft,1610612750,Minnesota,Timberwolves,MIN,Georgia,College/University,1,2020,1630162,2024-25,0,1610612750,MIN,23.0,72,72.0,2603.0,645,1463,0.441,287.0,726.0,0.395,380,453,0.839,56.0,355.0,411.0,329,81.0,44.0,231.0,131,1957,1,Not Traded,30.324388888888887
1630162,Anthony Edwards,2020,1,1,1,Draft,1610612750,Minnesota,Timberwolves,MIN,Georgia,College/University,1,2020,1630162,2023-24,0,1610612750,MIN,22.0,79,78.0,2770.0,718,1558,0.461,190.0,532.0,0.357,423,506,0.836,52.0,378.0,430.0,405,101.0,42.0,241.0,141,2049,1,Not Traded,29.581924050632907
1630162,Anthony Edwards,2020,1,1,1,Draft,1610612750,Minnesota,Timberwolves,MIN,Georgia,College/University,1,2020,1630162,2022-23,0,1610612750,MIN,21.0,79,79.0,2841.0,707,1541,0.459,213.0,578.0,0.369,319,422,0.756,47.0,411.0,458.0,350,125.0,58.0,259.0,186,1946,1,Not Traded,28.667253164556957
1630162,Anthony Edwards,2020,1,1,1,Draft,1610612750,Minnesota,Timberwolves,MIN,Georgia,College/University,1,2020,1630162,2021-22,0,1610612750,MIN,20.0,72,72.0,2466.0,549,1245,0.441,215.0,602.0,0.357,220,280,0.786,62.0,281.0,343.0,275,105.0,46.0,190.0,164,1533,1,Not Traded,24.75443055555555
1630170,Devin Vassell,2020,1,11,11,Draft,1610612759,San Antonio,Spurs,SAS,Florida State,College/University,1,2020,1630170,2023-24,0,1610612759,SAS,23.0,68,62.0,2248.0,498,1056,0.472,166.0,446.0,0.372,161,201,0.801,27.0,234.0,261.0,277,73.0,23.0,108.0,74,1323,1,Not Traded,22.921
1630170,Devin Vassell,2020,1,11,11,Draft,1610612759,San Antonio,Spurs,SAS,Florida State,College/University,1,2020,1630170,2024-25,0,1610612759,SAS,24.0,59,48.0,1829.0,366,825,0.444,144.0,391.0,0.368,91,114,0.798,31.0,203.0,234.0,173,74.0,33.0,78.0,99,967,1,Not Traded,20.331050847457625
1630175,Cole Anthony,2020,1,15,15,Draft,1610612753,Orlando,Magic,ORL,North Carolina,College/University,1,2020,1630175,2020-21,0,1610612753,ORL,21.0,47,34.0,1273.0,219,552,0.397,58.0,172.0,0.337,109,131,0.832,38.0,183.0,221.0,192,30.0,18.0,106.0,98,605,1,Not Traded,16.584382978723404
1630175,Cole Anthony,2020,1,15,15,Draft,1610612753,Orlando,Magic,ORL,North Carolina,College/University,1,2020,1630175,2021-22,0,1610612753,ORL,22.0,65,65.0,2059.0,357,912,0.391,132.0,391.0,0.338,216,253,0.854,32.0,316.0,348.0,369,46.0,17.0,170.0,171,1062,1,Not Traded,20.526707692307692
1630183,Jaden McDaniels,2020,1,28,28,Draft,1610612747,Los Angeles,Lakers,LAL,Washington,College/University,1,2020,1630183,2024-25,0,1610612750,MIN,24.0,75,75.0,2399.0,371,767,0.484,98.0,284.0,0.345,96,118,0.814,119.0,323.0,442.0,154,105.0,67.0,82.0,210,936,1,Not Traded,18.837546666666668
1630183,Jaden McDaniels,2020,1,28,28,Draft,1610612747,Los Angeles,Lakers,LAL,Washington,College/University,1,2020,1630183,2023-24,0,1610612750,MIN,23.0,72,71.0,2105.0,307,628,0.489,86.0,255.0,0.337,57,79,0.722,56.0,168.0,224.0,101,63.0,42.0,87.0,219,757,1,Not Traded,12.657499999999999
1630183,Jaden McDaniels,2020,1,28,28,Draft,1610612747,Los Angeles,Lakers,LAL,Washington,College/University,1,2020,1630183,2022-23,0,1610612750,MIN,22.0,79,79.0,2417.0,370,716,0.517,107.0,269.0,0.398,106,144,0.736,92.0,215.0,307.0,148,74.0,76.0,112.0,272,953,1,Not Traded,15.275772151898732
1630183,Jaden McDaniels,2020,1,28,28,Draft,1610612747,Los Angeles,Lakers,LAL,Washington,College/University,1,2020,1630183,2021-22,0,1610612750,MIN,21.0,70,31.0,1803.0,255,554,0.46,80.0,252.0,0.317,57,71,0.803,76.0,217.0,293.0,79,52.0,54.0,75.0,224,647,1,Not Traded,12.622542857142859
1630183,Jaden McDaniels,2020,1,28,28,Draft,1610612747,Los Angeles,Lakers,LAL,Washington,College/University,1,2020,1630183,2020-21,0,1610612750,MIN,20.0,63,27.0,1511.0,164,367,0.447,72.0,198.0,0.364,27,45,0.6,52.0,180.0,232.0,71,35.0,60.0,47.0,172,427,1,Not Traded,10.468301587301585
1630202,Payton Pritchard,2020,1,26,26,Draft,1610612738,Boston,Celtics,BOS,Oregon,College/University,1,2020,1630202,2024-25,0,1610612738,BOS,27.0,72,1.0,2037.0,358,769,0.466,237.0,574.0,0.413,67,80,0.838,93.0,178.0,271.0,243,63.0,13.0,69.0,110,1020,1,Not Traded,17.857666666666667
1630202,Payton Pritchard,2020,1,26,26,Draft,1610612738,Boston,Celtics,BOS,Oregon,College/University,1,2020,1630202,2023-24,0,1610612738,BOS,26.0,82,5.0,1826.0,297,635,0.468,147.0,382.0,0.385,46,56,0.821,70.0,195.0,265.0,281,39.0,6.0,61.0,106,787,1,Not Traded,13.02984146341463
1630202,Payton Pritchard,2020,1,26,26,Draft,1610612738,Boston,Celtics,BOS,Oregon,College/University,1,2020,1630202,2022-23,0,1610612738,BOS,25.0,48,3.0,643.0,101,245,0.412,56.0,154.0,0.364,12,16,0.75,25.0,63.0,88.0,64,14.0,1.0,40.0,37,270,1,Not Traded,6.7848749999999995
1630202,Payton Pritchard,2020,1,26,26,Draft,1610612738,Boston,Celtics,BOS,Oregon,College/University,1,2020,1630202,2021-22,0,1610612738,BOS,24.0,71,2.0,1001.0,160,373,0.429,101.0,245.0,0.412,21,21,1.0,32.0,102.0,134.0,139,25.0,6.0,41.0,61,442,1,Not Traded,8.098816901408451
1630202,Payton Pritchard,2020,1,26,26,Draft,1610612738,Boston,Celtics,BOS,Oregon,College/University,1,2020,1630202,2020-21,0,1610612738,BOS,23.0,66,4.0,1268.0,184,418,0.44,102.0,248.0,0.411,40,45,0.889,33.0,125.0,158.0,120,37.0,9.0,53.0,104,510,1,Not Traded,9.689939393939396
1630192,Zeke Nnaji,2020,1,22,22,Draft,1610612743,Denver,Nuggets,DEN,Arizona,College/University,1,2020,1630192,2024-25,0,1610612743,DEN,24.0,53,3.0,561.0,68,134,0.507,16.0,48.0,0.333,23,38,0.605,32.0,54.0,86.0,21,23.0,38.0,12.0,59,175,1,Not Traded,5.610792452830189
1630192,Zeke Nnaji,2020,1,22,22,Draft,1610612743,Denver,Nuggets,DEN,Arizona,College/University,1,2020,1630192,2023-24,0,1610612743,DEN,23.0,58,0.0,576.0,69,149,0.463,6.0,23.0,0.261,42,62,0.677,61.0,65.0,126.0,32,15.0,38.0,27.0,81,186,1,Not Traded,5.51251724137931
1630192,Zeke Nnaji,2020,1,22,22,Draft,1610612743,Denver,Nuggets,DEN,Arizona,College/University,1,2020,1630192,2022-23,0,1610612743,DEN,22.0,53,5.0,728.0,110,196,0.561,17.0,65.0,0.262,40,62,0.645,65.0,73.0,138.0,18,17.0,23.0,31.0,105,277,1,Not Traded,7.019528301886792
